r_phase, v_phase
0.1000000000000000,2.0000000000000000
0.1019497954354857,1.9726888319847076
0.1039232849145598,1.9904084322848095
0.1059290884199832,1.9557611116958802
0.1078698503814757,1.8990150124301759
0.1097360826450123,1.8410339486167104
0.1115402578075911,1.7859191017669243
0.1133249370421565,1.7448683184110376
0.1150156484193392,1.6126939883380376
0.1166046357139965,1.5735415555573316
0.1181941987330346,1.5967886805236404
0.1197437378374195,1.5050043026234663
0.1212284757281230,1.4274952121353173
0.1226139389052480,1.3452638678885962
0.1239446694938874,1.3421149412013413
0.1252412948675896,1.2730578974017293
0.1264885673386774,1.2025697430462219
0.1277196605644829,1.1819675328878714
0.1288881339423092,1.1363757351986186
0.1299371063489126,1.0013483815760877
0.1309300204209043,0.9595070358690785
0.1318220160869063,0.8579318744620432
0.1326462780084481,0.8035891983260723
0.1333901892884381,0.6841549917053256
0.1339980320060693,0.5523836634262091
0.1345254489583139,0.5043579759574872
0.1350225660311030,0.4998770409735381
0.1355149902708384,0.4694082720597974
0.1359682621591837,0.4312428954308277
0.1363633201164811,0.3521196072949295
0.1366886408308317,0.3428830461011727
0.1369842665443768,0.2803639385963975
0.1372040852546166,0.1450770945123976
0.1373868694715369,0.1112408885279404
0.1374628413843326,0.0633198547099863
0.1374898529377779,-0.0048244168598950
0.1374386838258226,-0.0547091289661609
0.1373687848402432,-0.0944572194988000
0.1372324654087183,-0.1475476559055616
0.1370516258915330,-0.1990824308429024
0.1368453800001179,-0.2798322703317229
0.1365077581717616,-0.3001886535593503
0.1361886013623324,-0.2990608983530950
0.1358893681609798,-0.3060150164720960
0.1355220142110424,-0.4280576087434637
0.1351134017064431,-0.4346298046075643
0.1346678768608303,-0.4472893501243614
0.1342116677911878,-0.4517563774270402
0.1337576283488952,-0.4854570794068558
0.1332294271894159,-0.5284628509121254
0.1327603996521164,-0.4939167702213006
0.1322723186573801,-0.5057277304958444
0.1317530053256256,-0.5482965923853262
0.1311537409019121,-0.6135794259437998
0.1304945632595436,-0.6965481533610774
0.1297671810328112,-0.7457898082438902
0.1289971042686861,-0.8474982926462652
0.1281454787876656,-0.8602826723852826
0.1272557571071644,-0.9182473470216730
0.1263068580822433,-1.0260163965521811
0.1252386841093826,-1.1206219107101478
0.1241356044645849,-1.1600493933604590
0.1229309830801547,-1.2156283413998914
0.1217702269888496,-1.1670995134769033
0.1205747412384867,-1.1959993314755446
0.1193827355808450,-1.1942263996091511
0.1181378838536424,-1.2814600790589770
0.1168205745833238,-1.3308860326477010
0.1154943911448105,-1.3454724528081725
0.1141225976494890,-1.4001673974976125
0.1126675189328337,-1.5118876436871331
0.1111442963379017,-1.5902950497818082
0.1095391419131905,-1.6393610469191087
0.1078667864457357,-1.6909055648119149
0.1061444795772087,-1.7570386016689810
0.1043496383729114,-1.8430090990678996
0.1025080243321929,-1.8317369120907119
0.1006387547400904,-1.9025835039540095
0.0987028481824947,-1.9316441763559036
0.0967309289129058,-1.9708503360320913
0.0947988176570970,-1.9313439576503104
0.0928578225679307,-1.9379865956002409
0.0908695301346407,-2.0095570090249786
0.0888821776933775,-2.0392267311144097
0.0868322930328976,-2.0886399667725151
0.0847197635931165,-2.1545983625679961
0.0825875748999036,-2.1485824715521487
0.0804400375873165,-2.1595901031631750
0.0783069091264840,-2.1611756495117391
0.0761373733822931,-2.1474759223509965
0.0739620973895022,-2.1477449763185974
0.0717945865967522,-2.2447086854569323
0.0695396857615594,-2.2399822063135026
0.0672895344614006,-2.2512878377544814
0.0650545271738913,-2.2391312761014115
