r_phase, v_phase
0.1000000000000000,2.0000000000000000
0.1019965258506875,1.9882898813299430
0.1039486289431854,1.8957477802205336
0.1057966791738016,1.8704605237552721
0.1076529815102846,1.7889756412598767
0.1094477051557948,1.7466447989318432
0.1111548082399947,1.7244549702504923
0.1128116916111352,1.5907833519542496
0.1143279405904180,1.4935787744789377
0.1157717581423369,1.3468658308469303
0.1170684131636723,1.2697886360581188
0.1183206370750676,1.1929836297799223
0.1194451841301150,1.1105873327682056
0.1205334988698876,1.0780777929411676
0.1215694887385401,1.0475319453798213
0.1226136635202454,0.9785608382921547
0.1235537570862832,0.9330960052149249
0.1244614302514933,0.8745110311342736
0.1252787227752574,0.7478085743549844
0.1259726871973669,0.6376447032748463
0.1266134472272995,0.6733935444734942
0.1272103921909155,0.5766005484027270
0.1277794214405003,0.5100466507516698
0.1282506896167582,0.4127255811192356
0.1285874044130736,0.3502863228973995
0.1289423288742532,0.3483553970610483
0.1292718128079700,0.2896366144241497
0.1295260885474814,0.2507198507109532
0.1298167271685566,0.2630719936160402
0.1301035163869992,0.2935483500742832
0.1303565572703274,0.2651691254062139
0.1305806982724685,0.1949039069775271
0.1307354070219762,0.1136707330539802
0.1308288894711629,0.0668070182396201
0.1308820222049637,0.0275705584009199
0.1308630577306711,-0.0163087704931226
0.1308272627286469,-0.0803791214958880
0.1307531957233399,-0.0815089704527880
0.1307282542533371,-0.0569296720890549
0.1306481745539511,-0.1552363759899661
0.1304446259248657,-0.2815050510518884
0.1301231967702090,-0.3408567877050769
0.1297813275695317,-0.3754370247484926
0.1293862284867838,-0.3515142300953840
0.1290442905694225,-0.3273291950793565
0.1287097368553406,-0.3408116517562769
0.1283326936109438,-0.3998242131354983
0.1278847680003491,-0.4520704691561838
0.1274102558657383,-0.5211948400504771
0.1268776531323605,-0.5117368473710631
0.1263783790813567,-0.5198718746074253
0.1258183850567476,-0.6103524981152428
0.1251649379811892,-0.6388623014208751
0.1244804180088113,-0.6197537622334049
0.1238687219957375,-0.5796790381931246
0.1232611853818669,-0.6080920533507940
0.1226400422673941,-0.6035491229815805
0.1220733142604346,-0.5971000778587655
0.1214650629098137,-0.6998813620694357
0.1207536620694122,-0.7820037351177733
0.1199747353688007,-0.8383049922205513
0.1191027960353897,-0.8701297657715372
0.1182093573800469,-0.9209848486647453
0.1172856133426612,-0.9948155610932452
0.1163062902269354,-1.0120949328647419
0.1152971233002977,-1.0088723512394793
0.1142852445834567,-1.0250157639784871
0.1132131452939434,-1.0812003882381103
0.1120964060655987,-1.1555169935046683
0.1109062188311227,-1.1920159635003285
0.1097325941032755,-1.1943546147634150
0.1084860792803261,-1.3201382230135610
0.1071799214106933,-1.2631994765093726
0.1058975090456205,-1.3637261398330156
0.1044639122230428,-1.4367305447256360
0.1029883106257321,-1.4794246782473881
0.1014959464547617,-1.5293548090658742
0.1000038702246577,-1.4752659584575540
0.0984669474094214,-1.5321369678966208
0.0968992637002385,-1.6230560925196538
0.0952689583506948,-1.6992055369013752
0.0935581623131239,-1.7244435527877282
0.0918575467925571,-1.7187598974381089
0.0901101590276119,-1.7687604973260589
0.0883521480644884,-1.7473356731457741
0.0865712688977043,-1.8042644281566727
0.0847823250370405,-1.7909697111365535
0.0829113551625102,-1.8519007523229591
0.0810769724719039,-1.8006851167419735
0.0793062829441424,-1.8161064705911998
0.0775337534749767,-1.7888577836182495
0.0757378194146211,-1.7924271454687317
0.0739475392589152,-1.8309420014816868
0.0720933645666434,-1.8372340449939439
0.0702608654168702,-1.8141403334242676
0.0683624669838207,-1.8926477226222640
0.0664562976094551,-1.9179723223250107
0.0645461273357659,-1.9432455722504423
0.0626170746461325,-1.9327959612271275
0.0606457469123833,-1.9832178274569421
0.0586925963363215,-1.9635951333070232
0.0567898000354373,-1.9541865179603430
0.0548859636393798,-1.9282691283160622
0.0529579156869772,-1.9619396256658947
0.0509649839527330,-1.9901189633634930
0.0489424895394356,-2.0371463716747358
0.0468833994137381,-2.0674306987709867
0.0448110325121053,-2.0533725668036031
0.0427666486822139,-2.0538353679913657
0.0407114803605331,-2.0733921288200361
0.0386014390854723,-2.0825929680084312
0.0364910716359528,-2.0478280197889283
0.0344515578065557,-2.0067278194542286
0.0324666690077781,-2.0057170706431009
0.0304558412417426,-2.0354030918142736
0.0283950951772306,-2.0436800120566470
0.0263384523899121,-2.0441512778976909
0.0243113079346416,-1.9852260279657998
0.0222812799799019,-2.0303882446324466
0.0202774353815647,-2.0016551830465588
0.0183037141204019,-1.9828374082246540
0.0163229792645805,-2.0137152316364899
0.0143213519686149,-1.9547017201437273
0.0123472383424472,-1.9757247570516976
0.0103567571152884,-1.9915785437248710
0.0083566668391249,-2.0120528414575172
0.0063068547997937,-2.0442118322743776
0.0042694358825577,-2.0169620907537023
0.0022829756278544,-1.9472621133114487
0.0003403623204490,-1.9065168587366297
-0.0016126625475773,-1.9088597016826907
-0.0035321595626841,-1.8896640864514027
-0.0054145152342721,-1.9283172389922931
-0.0073505900189647,-1.8748742903816920
-0.0092146829915368,-1.8350178000023973
-0.0110736707365363,-1.8038884492893366
-0.0129042881678822,-1.8244334910336251
-0.0147217777798360,-1.7910828438674335
-0.0164988473161995,-1.7470020614590558
-0.0181886373879448,-1.6317204036295521
-0.0197904956377063,-1.5313482258432176
-0.0213341982806639,-1.5459808143209925
-0.0228747048003252,-1.5334988917656531
-0.0243779360922906,-1.4883388607121690
-0.0258615181217685,-1.4513435936657022
-0.0272810747592689,-1.4391491023664382
-0.0286955773659344,-1.3700639796273189
-0.0300567804237550,-1.4088755992265305
-0.0314637252563597,-1.4235215093883229
-0.0328467794397378,-1.3712640871439781
-0.0341736080124904,-1.3053563312183170
-0.0354701041010554,-1.3021778696106125
-0.0367593026781939,-1.2797756715557089
-0.0380251709163859,-1.2280554288788774
-0.0392283040915627,-1.1785924478973637
-0.0404064050610207,-1.1356036448250764
-0.0415295000053878,-1.1335104070800466
-0.0426456066971718,-1.0780021788629606
-0.0437050796270145,-1.0831574232257752
-0.0447752596719044,-1.0413258373451570
-0.0458060043463968,-1.0481182928642994
-0.0468811977746325,-1.0510088058433733
-0.0478493820471536,-0.9658030296112444
-0.0488437770983833,-0.9402825505487705
-0.0497466639624951,-0.8781668449108740
-0.0506339545902148,-0.8888622129856877
-0.0515104410348209,-0.8723603893673144
-0.0524030293370717,-0.8520311570071318
-0.0532496399516765,-0.8696321075492428
-0.0541390957730375,-0.9076228397262056
-0.0549788996811570,-0.7676946250049334
-0.0557199003383547,-0.7280508206553297
-0.0564539270124363,-0.7824172657758763
-0.0572361524163675,-0.7517513833178203
-0.0579803655063656,-0.7581945266845241
-0.0586510510031681,-0.7246026841789102
-0.0593655761436492,-0.7122007765583102
-0.0600556971293291,-0.6370576903381835
-0.0606495495551205,-0.5059636689778928
-0.0611345143950739,-0.4176604298595886
-0.0615664307476021,-0.3790994171957324
-0.0619324077721889,-0.3560929286940466
-0.0622782718565290,-0.3884610761604516
-0.0626417230001737,-0.3640600057069209
-0.0629814369488356,-0.3185045119684087
-0.0633109801840980,-0.3608095539319782
-0.0636818177925068,-0.3626727682043626
-0.0640718260585969,-0.3723790072501463
-0.0643988669960155,-0.3243189162254345
-0.0647309784973369,-0.3314317451439568
-0.0650122445320958,-0.2898209893314935
-0.0652936223368880,-0.2918523414447647
-0.0655943932924165,-0.2680840097345846
-0.0658461528012464,-0.2468351025998042
-0.0660692611161039,-0.2100135647363625
-0.0662688960144549,-0.1965149634594157
-0.0664417478326332,-0.1508871782632494
-0.0665828139419985,-0.1094233846978955
-0.0666676153562681,-0.0530035508603274
-0.0666795883268876,0.0086661041640650
-0.0666400654974789,0.0491898557877280
-0.0665596357809382,0.1019932653698867
-0.0664439707235977,0.1018686023748711
-0.0662941813385850,0.1599068125420297
-0.0661168836767052,0.1370158196419780
-0.0659732102647204,0.1967653095881796
-0.0658379284619835,0.1260450885186348
-0.0657376126767292,0.1428758662994984
-0.0656007632604099,0.1189854767996570
-0.0655068735904252,0.1616392028654597
-0.0653096967911401,0.2359607213302062
-0.0650548766898115,0.3003305328983649
-0.0647280759477522,0.2942737068784420
-0.0644162388515280,0.2656143102856847
-0.0641373339310973,0.2620564677405528
-0.0638665805838529,0.3169827423774897
-0.0635649079975237,0.3205247772421219
-0.0632423909144002,0.3349419666393961
-0.0629445924724064,0.2944475576247774
-0.0625808182347141,0.4069973907994920
-0.0621911879270091,0.3846473392949076
-0.0618032236236447,0.3669724907247791
-0.0614127869267451,0.4295059480599138
-0.0609391339158727,0.4953606025193490
-0.0604006931851850,0.5635290740738462
-0.0598192264035394,0.5832918263489864
-0.0591863151916702,0.6767599194848790
-0.0585159860348490,0.7033369848366278
-0.0577923737651160,0.7081623599700562
-0.0570920105531487,0.7345471642459713
-0.0563105569270203,0.7765484620533674
-0.0555331508402903,0.8048632762213844
-0.0546776595537996,0.8916709195408027
