r_phase, v_phase
0.1000000000000000,2.0000000000000000
0.1019951428127624,1.9517403361542824
0.1039459359335168,1.9236506701356764
0.1057820258498045,1.8446272333961491
0.1074651684556478,1.5195426893026858
0.1089379668261662,1.5107342179630525
0.1103478666549362,1.3976145358179748
0.1117192272144342,1.3679848248171345
0.1130362327866906,1.2531267178564944
0.1142586658836066,1.2343986780357705
0.1154661665202065,1.1786068448363343
0.1166488489435847,1.1551099655716246
0.1177964744747511,1.0193268100757797
0.1187384685757581,0.8919680926207104
0.1196058864036280,0.8797677086847351
0.1203848611193648,0.7057455250474829
0.1211255054325637,0.6595316866211344
0.1217338169961342,0.5711203694955735
0.1223203132731120,0.5790900462953679
0.1228241138964207,0.5520822123594630
0.1233463268603770,0.5764138009133166
0.1238536343763502,0.4914346512392844
0.1243734266701815,0.4980124804065863
0.1247566554998068,0.3412712851100324
0.1249987415432726,0.1663154471344964
0.1250960337379448,0.0548758323502290
0.1251737430799100,0.0923321271730112
0.1251701715582547,0.0642315717017726
0.1252101603092968,-0.0398023339759337
0.1251942478850535,-0.0971064970942258
0.1250558995578189,-0.1701340405070052
0.1248382658647713,-0.3005386628462212
0.1246053910419395,-0.2898804612307946
0.1242966180906128,-0.2830577609880288
0.1240516155834333,-0.2332262566978026
0.1237569933165145,-0.3616924938296991
0.1233889823661335,-0.3743212256922911
0.1229842557821941,-0.4195850831550975
0.1224808592307080,-0.4862746339958465
0.1219225891940813,-0.5453933621587191
0.1213247096414430,-0.6011998994353420
0.1207003828310109,-0.6783752875673792
0.1200546628928921,-0.6232719740659709
0.1193602139207117,-0.7335908639689120
0.1185938488536505,-0.7511999226111449
0.1179079896153747,-0.6834645140509493
0.1172502705272803,-0.6288130782789305
0.1166366614328394,-0.6504436328410147
0.1159403378180936,-0.6712093559112337
0.1151411069684405,-0.8010174335946250
0.1144019918021767,-0.7540650783470605
0.1136923536061265,-0.6806484555596058
0.1130278955684154,-0.6922672627484966
0.1122985076454405,-0.7477421246291586
0.1115302797548155,-0.8678732975922675
0.1105708513429259,-0.9546607508676762
0.1096197311445144,-0.9582302320098514
0.1086587769618277,-0.9284741672618174
0.1077314120549577,-0.9073798414452670
0.1067587419177255,-0.9851740621433945
0.1056740480472030,-1.1784017709904151
0.1044724699899313,-1.2753653197581669
0.1031311886447625,-1.3562254426446227
0.1017803711744004,-1.2927829108345203
0.1004681035353342,-1.3245609184254050
0.0991537545111070,-1.2554528899318573
0.0978868157281096,-1.3112168806318536
0.0965729007328512,-1.2020604285130927
0.0954410809537146,-1.1641718483375341
0.0942798701958348,-1.0943262001452514
0.0931304821836690,-1.1553042625289507
0.0919472348069001,-1.2392819218699962
0.0906878721673055,-1.2708472914743401
0.0894355363086558,-1.3271445170167402
0.0880333015498827,-1.4302662523373215
0.0866927713069446,-1.2478137583089943
0.0854747333599070,-1.2722073880066098
0.0842358310803266,-1.2537695268245557
0.0829707098145263,-1.3264675864274686
0.0816867676548236,-1.3404718078919804
0.0804138906702800,-1.2622629660561853
0.0791426992135813,-1.2903863241978113
0.0778208401476457,-1.3461225251923574
0.0764444441826163,-1.4527525448853880
0.0750403156583999,-1.4644668271450305
0.0735957200914567,-1.4720235242032271
0.0721003135951024,-1.4515418591098748
0.0706188939281256,-1.4869872145864698
0.0691831374487143,-1.4326019045504239
0.0677546975549944,-1.4787969224783917
0.0661723955663925,-1.4923684727101501
0.0646682142473948,-1.5844181688656247
0.0630721285758138,-1.5556929847965051
0.0614324017408888,-1.6707112778319628
0.0598080612589534,-1.4929931051987864
0.0584129599825908,-1.4320106433082198
0.0570664072617450,-1.4484927702201107
0.0556254645233875,-1.5028208871847757
